gene_nr,identifier,accession,length,dtm_type,n_signal,n_tm,sp_start,sp_end,sp_length,tm_1_start,tm_1_end,tm_1_length,tm_2_start,tm_2_end,tm_2_length,tm_3_start,tm_3_end,tm_3_length,tm_4_start,tm_4_end,tm_4_length,tm_5_start,tm_5_end,tm_5_length,tm_6_start,tm_6_end,tm_6_length,tm_7_start,tm_7_end,tm_7_length,tm_8_start,tm_8_end,tm_8_length,tm_9_start,tm_9_end,tm_9_length,tm_10_start,tm_10_end,tm_10_length,tm_11_start,tm_11_end,tm_11_length,tm_12_start,tm_12_end,tm_12_length,tm_13_start,tm_13_end,tm_13_length,tm_14_start,tm_14_end,tm_14_length,tm_15_start,tm_15_end,tm_15_length,tm_16_start,tm_16_end,tm_16_length,tm_17_start,tm_17_end,tm_17_length,tm_18_start,tm_18_end,tm_18_length,tm_19_start,tm_19_end,tm_19_length,tm_20_start,tm_20_end,tm_20_length,tm_21_start,tm_21_end,tm_21_length,tm_22_start,tm_22_end,tm_22_length,tm_23_start,tm_23_end,tm_23_length,tm_24_start,tm_24_end,tm_24_length
202340,TGME49_202340,"A0A7J6K8W5,S8GNU8",485,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202350,TGME49_202350,"A0A7J6K7U7,S8F9B8",681,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202360,TGME49_202360,"A0A7J6K8K8,S8F669",483,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202370,TGME49_202370,"A0A7J6K740,S8F368",536,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202375,TGME49_202375,S8GEG5,219,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202380,TGME49_202380,"A0A125YTR8,A0A7J6K8T1",456,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202390,TGME49_202390,"A0A7J6K643,S8F9B5",587,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202400,TGME49_202400,"A0A7J6K7J1,S8F666",1078,SP,1,0,1,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202410,TGME49_202410,"A0A7J6K647,S8F363",1948,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202420,TGME49_202420,"A0A7J6K886,S8GEG0",272,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202430,TGME49_202430,"A0A7J6K8V5,S8GNT8",555,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202440,TGME49_202440,"A0A7J6K7T8,S8F9B1",281,SP,1,0,1,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202445,TGME49_202445,"A0A7J6K8J8,S8F663",173,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202450,TGME49_202450,"A0A125YKV7,A0A7J6K730",202,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202460,TGME49_202460,"A0A7J6K779,S8GEF4",679,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202470,TGME49_202470,"A0A7J6K8S0,S8GNT1",735,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202480,TGME49_202480,"A0A7J6K7I2,S8F9A6",430,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202490,TGME49_202490,"A0A7J6K632,S8F659",3123,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202500,TGME49_202500,"A0A125YZ77,A0A7J6K876",305,TM,0,6,,,,32,52,21,75,96,22,118,140,23,160,183,24,194,214,21,227,247,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202510,TGME49_202510,"A0A7J6K8U5,S8GEF1",305,TM,0,6,,,,32,52,21,76,96,21,118,140,23,163,183,21,197,217,21,225,245,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202520,TGME49_202520,"A0A7J6K7S7,S8GNS6",989,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202530,TGME49_202530,"A0A7J6K8I7,S8F9A0",773,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202540,TGME49_202540,"A0A7J6K721,S8F656",1670,TM,0,6,,,,694,714,21,729,749,21,761,785,25,824,840,17,849,869,21,876,896,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202550,TGME49_202550,"A0A7J6K769,S8F348",2197,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202568,TGME49_202568,"A0A7J6K8R0,S8GEE7",148,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202572,TGME49_202572,"A0A7J6K623,S8GNS1",959,TM,0,2,,,,158,167,10,766,786,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202580,TGME49_202580,"A0A7J6K7H2,S8F997",1037,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202590,TGME49_202590,"A0A7J6K625,S8F343",712,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202600,TGME49_202600,"A0A125YWF2,A0A7J6K867",126,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202610,TGME49_202610,"A0A7J6K8T7,S8GEE0",852,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202620,TGME49_202620,"A0A7J6K7R8,S8GNR6",330,SP+TM,1,1,1,19,19,279,288,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630,TGME49_202630,"A0A7J6K8H6,S8F993",1188,TM,0,2,,,,427,445,19,577,597,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202640,TGME49_202640,"A0A7J6K711,B6V6I8,S8F651",2709,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202650,TGME49_202650,"A0A7J6K759,S8F339",921,SP+TM,1,9,1,32,32,204,226,23,247,266,20,336,364,29,396,419,24,447,472,26,499,516,18,526,541,16,575,585,11,605,627,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202680,TGME49_202680,"A0A7J6K8Q0,Q9U6C9,S8GED8",563,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202690,TGME49_202690,"A0A125YUP0,A0A7J6K614",250,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202700,TGME49_202700,"A0A7J6K7G3,S8F989",926,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202720,TGME49_202720,"A0A7J6K610,S8F645",2431,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202730,TGME49_202730,"A0A7J6K859,S8GED2",1454,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202735,TGME49_202735,S8F336,112,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202740,TGME49_202740,"A0A7J6K8S6,S8GNQ5",1096,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202750,TGME49_202750,"A0A7J6K7Q8,S8F984",350,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202760,TGME49_202760,"A0A7J6K8G6,S8F641",364,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202770,TGME49_202770,"A0A125YU00,A0A7J6K702,A0A7J6K8P1",532,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202780,TGME49_202780,S8GEC6,1122,SP+TM,1,1,1,53,53,696,705,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202790,TGME49_202790,"A0A7J6K7F3,S8GNQ0",540,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202800,TGME49_202800,"A0A7J6K601,S8F980",519,TM,0,2,,,,316,325,10,327,336,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202810,TGME49_202810,"A0A7J6K852,S8F640",140,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202820,TGME49_202820,"A0A125YRV8,A0A7J6K8R7",168,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202830,TGME49_202830,"A0A7J6K7P8,S8GEC0",248,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202840,TGME49_202840,"A0A7J6K8F6,S8GNP4",1044,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202850,TGME49_202850,"A0A7J6K6Z0,S8F976",1918,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202860,TGME49_202860,"A0A7J6K738,S8F637",174,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202870,TGME49_202870,"A0A7J6K8N1,S8F324",279,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202880,TGME49_202880,"A0A7J6K5Z2,S8GEB6",766,TM,0,2,,,,574,583,10,585,594,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202890,TGME49_202890,"A0A7J6K7E4,S8GNN9",377,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202900,TGME49_202900,"A0A7J6K5Z0,S8F973",1298,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202910,TGME49_202910,"A0A7J6K840,S8F316",318,SP,1,0,1,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202920,TGME49_202920,"A0A7J6K8Q8,S8F631",988,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202930,TGME49_202930,"A0A7J6K7N7,S8GEB0",295,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202940,TGME49_202940,"A0A7J6K8E5,S8GNN2",387,SP+TM,1,3,1,60,60,275,284,10,286,295,10,326,346,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202950,TGME49_202950,"A0A7J6K6X8,S8F626",1414,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202960,TGME49_202960,"A0A7J6K729,S8F968",299,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202970,TGME49_202970,"A0A7J6K8L8,S8F312",2196,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202975,TGME49_202975,"A0A7J6K5Y1,S8GEA4",449,SP+TM,1,1,1,56,56,312,332,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202980,TGME49_202980,"A0A7J6K7D2,S8GNM8",1915,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203010,TGME49_203010,"A0A7J6K8P5,S8F307",2812,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203020,TGME49_203020,"A0A7J6K7M8,S8GE99",1125,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203030,TGME49_203030,"A0A7J6K8D2,S8GNM2",342,TM,0,7,,,,136,156,21,169,189,21,197,217,21,224,244,21,253,273,21,278,298,21,318,339,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203040,TGME49_203040,"A0A7J6K6W8,S8F959",1824,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203050,TGME49_203050,"A0A7J6K719,S8F2Z9",2438,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203060,TGME49_203060,"A0A7J6K8K9,S8F618",496,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203070,TGME49_203070,"A0A7J6K5X2,S8GE93",239,TM,0,3,,,,114,132,19,155,175,21,192,212,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203080,TGME49_203080,"A0A7J6K7C2,S8GNL6",302,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203090,TGME49_203090,S8F956,552,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203100,TGME49_203100,"A0A125YMD6,A0A7J6K5X3",113,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,TGME49_203110,"A0A7J6K820,S8F2Z2",509,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203120,TGME49_203120,"A0A7J6K8N6,S8GE87",516,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203135,TGME49_203135,"A0A7J6K6V6,A0A7J6K7L9,A0A7J6K8C2,S8GNL0",4530,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203150,TGME49_203150,"A0A7J6K709,S8F953",1798,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203160,TGME49_203160,"A0A7J6K8J9,S8F610",666,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203170,TGME49_203170,"A0A7J6K5W1,S8F2Y7",511,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203180,TGME49_203180,"A0A7J6K7B0,S8GNK5",4425,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,TGME49_203200,"A0A7J6K5W3,S8F951",1903,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203220,TGME49_203220,"A0A7J6K811,S8F605",1144,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203230,TGME49_203230,"A0A125YW77,A0A7J6K8M8",224,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203240,TGME49_203240,"A0A7J6K7L0,S8GE76",739,TM,0,4,,,,507,522,16,527,536,10,661,674,14,686,697,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203250,TGME49_203250,"A0A7J6K8B2,S8GNJ9",933,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203260,TGME49_203260,"A0A7J6K6U8,S8F948",1856,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203270,TGME49_203270,"A0A7J6K700,S8F600",789,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203280,TGME49_203280,"A0A125YQY2,A0A7J6K8I8",192,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203290,TGME49_203290,"A0A7J6K5V0,S8GE72",218,SP,1,0,1,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203300,TGME49_203300,"A0A7J6K7A2,S8GNJ1",1401,TM,0,2,,,,1077,1094,18,1115,1124,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203310,TGME49_203310,"A0A125YI90,A0SIX9,A0SIZ6,A8I7E8,A8I7F1,A8I7F8,A8I7Q8,I7BQF9,I7CLZ0,I7CM10,I7CQU0,O00933",236,SP+TM,1,1,1,26,26,191,200,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203320,TGME49_203320,"A0A7J6K803,S8F5Z3",5356,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203330,TGME49_203330,"A0A7J6K8M2,S8F2X0",431,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203340,TGME49_203340,"A0A7J6K7J7,S8GE66",914,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203350,TGME49_203350,"A0A7J6K8A3,S8GNI5",458,TM,0,9,,,,13,29,17,53,73,21,80,95,16,109,125,17,147,167,21,183,200,18,223,243,21,253,273,21,280,300,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203358,TGME49_203358,"A0A7J6K6T8,S8F940",395,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203362,TGME49_203362,"A0A125YPX9,A0A7J6K6Y9",220,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203370,TGME49_203370,"A0A7J6K8H8,S8F2W4",774,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203375,TGME49_203375,"A0A7J6K5U0,S8GE62",319,SP,1,0,1,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203380,TGME49_203380,"A0A7J6K791,S8GNH8",714,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203390,TGME49_203390,"A0A7J6K5U6,S8F936",456,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203400,TGME49_203400,"A0A7J6K7Z3,S8F2W0",388,TM,0,2,,,,101,110,10,338,358,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203420,TGME49_203420,"A0A7J6K8L3,S8F5Y4",1145,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203440,TGME49_203440,"A0A7J6K893,S8GNH3",601,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203450,TGME49_203450,"A0A7J6K6S9,S8F935",465,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203460,TGME49_203460,"A0A7J6K6Y1,S8F5X9",119,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203470,TGME49_203470,"A0A7J6K8G9,S8GE52",191,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203480,TGME49_203480,"A0A7J6K5S9,S8F2V7",1403,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,TGME49_203490,"A0A7J6K782,S8GNG8",702,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,TGME49_203500,"A0A125YFM6,A0A7J6K5T6",462,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203505,TGME49_203505,"A0A125YRW8,A0A7J6K7Y3",299,TM,0,5,,,,25,45,21,57,77,21,85,105,21,113,132,20,159,179,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
