gene_nr,uniprot
280070,S8GDF8
280370,S8GMW2
280375,A0A125YMT6
280380,A0A125YTH0
280390,S8F2D7
280400,A0A125YSP7
280410,A0A125YZR8
280420,A0A125YGU5
280430,A0A125YIV6
280435,A0A125YKX9
280440,A0A125YRY3
280450,A0A125YGH5
280460,A0A125YS32
280465,A0A125YQJ3
280470,A0A125YT56
280480,A0A125YVX1
280490,A0A125YQ09
280500,A0A125YT01
280510,A0A125YUX5
280518,A0A125YWM3
280522,A0A125YLB3
280530,A0A125YLW3
280540,A0A125YGP3
280550,A0A125YRD6
280560,A0A125YUJ3
280570,A0A125YZS5
280580,A0A125YQD7
280590,A0A125YM71
280600,A0A125YMK6
280605,A0A125YQB8
280610,A0A125YKT3
280670,A0A125YZI5
280680,A0A125YGD3
280690,A0A125YG40
280700,A0A125YK43
280710,A0A125YIB3
280720,A0A125YXK5
280725,S8F592
280730,A0A125YQ56
280740,A0A125YQA1
280750,A0A125YUB7
280760,A0A125YLJ9
280770,A0A125YQT3
280780,A0A125YWY1
280790,A0A125YN59
280800,S8GMT5
280810,A0A125YX24
281030,A0A125YRA7
281040,A0A125YU88
281350,S8G8D1
281360,S8F9R2
281370,S8GP45
281380,S8GEU3
281400,S8F3K1
281420,S8F6L4
281430,S8F9R4
281440,S8GP49
281450,S8GEU6
281460,S8F3K5
281470,S8F6L8
281480,S8F9R8
281490,S8GP52
281500,S8GEV0
281510,S8F3K8
281520,S8F9S2
281530,S8F6M1
281545,S8GP55
281555,S8GEV2
281560,S8F3L1
281570,S8F6M5
281580,S8GP58
281600,S8F3L4
281610,S8F6N0
281620,S8F9S9
281630,S8GP63
281640,S8GEV9
281650,S8F3L8
281675,S8F9T2
281900,S8GP68
281910,S8GEW1
281920,S8F3M1
281930,S8F6N8
281950,A0A125YPJ3
281960,S8GEW5
281970,S8F3M5
281980,S8F6P0
281990,S8F9U2
282000,S8GP76
282020,S8GEW9
282030,S8F3M8
282040,S8F6P5
282055,S8F9U5
282070,S8GP80
282090,S8GEX3
282130,S8F3N1
282140,S8F6P8
282150,S8F9V0
282160,A0A125YTG6
282170,S8GEX7
282180,A0A125YV77
282190,S8F6Q2
282200,S8F9V4
282210,S8GP85
282220,S8GEY0
282230,A0A125YFY5
283450,S8FBD6
283460,A0A125YGN3
283470,A0A125YW08
283480,S8GGK8
283490,A0A125YXT4
283495,A0A125YVC6
283500,S8F885
283510,S8F567
283520,S8GGK4
283530,A0A125YPQ8
283540,A0A125YJR9
283550,S8F878
283580,A0A125YX15
283590,S8FBC6
283710,A0A125YW34
283720,S8GQX3
283730,S8FBC1
283740,S8F870
283760,S8F555
283765,S8GGJ3
283770,S8GQW6
283780,S8FBB6
283790,S8F865
283800,S8F551
283810,S8GGI9
283820,S8GQW3
283830,S8FBB0
283840,S8F861
283850,S8F548
283855,S8GGI4
283860,S8GQV9
283870,S8FBA6
283878,S8F857
283882,S8F544
283890,S8GGI0
283900,S8GQV5
284010,S8FBA2
284040,S8F852
284160,S8GGH6
284170,S8GQV1
284180,S8FB98
284190,S8F846
284310,S8F538
284420,S8GGH3
284530,S8GQU8
284540,A0A125YKG0
284550,A0A125YSZ2
284560,A0A125YRM2
284570,S8GGG8
284580,S8GQU3
284590,S8FB88
284620,S8FB83
284630,A0A125YFC2
284645,S8F522
284660,A0A125YRD5
284670,S8GQT6
284680,S8FB79
284780,S8F828
285160,S8GQT1
285170,S8FB74
285180,A0A125YR52
285190,S8F514
285200,S8GGE9
285210,S8GQS8
285220,S8FB68
285230,A0A125YPV9
285240,S8F509
285250,A0A125YR93
285260,S8GQS2
285268,A0A125YQI1
285272,S8F814
285290,S8F507
285300,A0A125YR81
285350,S8GQR9
285425,S8F503
285445,S8GGD8
285470,S8F5K2
285480,S8GGW1
285490,S8GR91
285500,S8FBQ7
285510,S8F8M0
285520,S8F5J8
285530,S8GGV7
285540,S8GR85
285650,S8FBQ2
285660,S8F8L6
285665,S8F5J3
285670,A0A125YJE1
285680,S8GR81
285690,S8FBP8
285700,S8F8L1
285710,S8F5I9
285720,S8GGU9
285730,S8GR77
285740,S8FBP2
285750,S8F5I5
285760,A0A125YL73
285770,S8GGU6
285780,S8GR74
285790,S8FBN7
285800,S8F8J9
285810,S8GGU2
285820,S8F5I1
285825,S8GR68
285830,S8FBN3
285840,S8F8J4
285850,S8F5H8
285860,S8GGT9
285865,S8GR64
285870,S8FBM7
285895,S8F5H3
285920,S8GGT5
285930,S8GR60
285940,S8FBM4
285950,S8F8I2
285970,S8F5G8
285980,S8GGT0
285990,S8GR55
286000,S8FBL9
286010,S8F8H6
286020,S8F5G3
286030,S8GGS7
286040,S8GR51
286050,S8FBL1
286060,S8F8H2
286070,A0A125YRB6
286080,S8GGS4
286090,A0A125YYZ5
286120,S8F5F2
286130,S8GGS1
286140,S8GR44
286150,S8FBK4
286160,S8F8G3
286170,S8GGR6
286180,S8F5E7
286190,S8GR40
286200,S8FBK2
286210,S8F8G0
286220,S8F5E1
286230,S8GGR3
286240,S8FBJ8
286250,S8GR36
286260,S8F8F6
286270,S8F5D6
286410,S8GGQ9
286420,A0A125YKL3
286430,S8FBJ4
286440,A0A125YY60
286450,S8GGQ5
286460,A0A125YGC2
286465,S8GR29
286470,A0A125YQ00
286480,S8F8E8
286485,S8F5C7
286490,S8GGQ1
286500,S8GR25
286510,S8FBI6
286520,S8F8E2
286525,S8F5C4
286530,S8GGP9
286540,S8GR22
286550,S8FBI3
286560,A0A125YNH6
286570,S8GGP5
286580,S8F5C0
286590,S8GR18
286595,S8F8D6
286600,S8FBH9
286610,A0A125YHY5
286620,S8GGP0
286630,A0A125YMB2
286640,S8FBH4
286650,S8F8D1
286660,S8F5B0
286670,S8GGN7
286680,S8GR11
286690,S8FBG8
286710,S8F8C7
286720,S8F5A4
286730,A0A125YIS9
286740,S8FBG4
286750,A0A125YUI4
286760,S8F599
286770,S8GGM9
286790,S8F8B5
286800,S8F595
286910,S8GR02
286920,S8FBF5
286928,S8F8B2
286932,S8F591
287040,S8GGM2
287160,S8GQZ8
287170,A0A125YYY6
287180,S8F8A7
287200,A0A125YTQ7
287210,A0A125YFE9
287220,S8GQZ4
287230,S8FBE7
287235,S8F8A3
287240,S8GGL6
287250,A0A125YVW2
287260,S8GQZ2
287270,A0A125YH90
287280,S8GVL4
287430,S8GH18
287440,S8F5Q3
287450,S8F8T4
287460,S8FBW2
287470,S8GRF2
287480,S8GH21
287490,A0A125YFI2
287500,S8F8T7
287510,S8G872
287515,S8FZ07
287960,S8EZM1
287970,S8F2X5
287980,S8G7X5
287990,S8GHA2
288000,S8EWM8
288010,S8EZM4
288020,S8F2X9
288030,S8GHA6
288040,S8G7X8
288045,S8EWN1
288050,S8EZM6
288060,S8F2Y3
288190,S8GHB0
288210,S8G7Y3
288220,S8EWN5
288230,S8EZN1
288240,S8F2Y6
288245,A0A125YNZ5
288250,S8G7Y8
288260,S8EWN9
288265,A0A125YMQ0
288270,S8F2Y9
288280,S8GHB6
288290,S8EWP1
288300,S8G7Z2
288310,S8EZN9
288320,A0A125YGW1
288330,S8GHC0
288340,S8G7Z4
288350,S8EWP5
288360,A0A125YPR4
288370,S8GHC2
288380,A0A125YVB7
288390,S8G7Z7
288400,S8EWP8
288420,S8EZP9
288440,S8F300
288450,S8GHC6
288455,S8G801
288460,S8EWQ2
288465,S8F306
288475,S8EZQ5
288500,S8GHC9
288510,S8G806
288520,S8EWQ6
288530,S8EZR0
288540,S8F309
288550,S8GHD2
288560,S8G811
288570,A0A125YXS1
288580,A0A125YYQ1
288590,S8F314
288600,S8GHD4
288610,S8G816
288620,A0A125YQC6
288630,A0A125YGQ7
288640,S8F319
288650,S8GHD8
288670,S8G821
288680,S8EZS4
288685,S8EWR7
288700,S8F323
288710,S8GHE1
288720,A0A125YSQ4
288730,S8G824
288740,S8EZS8
288750,A0A125YYJ5
288800,S8GHE5
288820,S8G829
288830,S8EWS1
288840,S8EZT3
288850,A0A125YKQ8
288860,A0A125YQV8
288880,S8EWS5
288890,S8F344
288900,S8G838
288910,S8GHF3
288920,S8EWS9
288930,S8EZU3
288940,S8F347
288945,S8GHF8
288950,S8G842
288990,S8F351
289000,S8GHG2
289010,S8G847
289020,S8EWT6
289030,S8EZV0
289050,S8EWT9
289060,S8EZV6
289070,S8F357
289080,S8GHH0
289100,S8EWU3
289110,S8EZW2
289120,S8F360
289130,S8GHH4
289140,A0A125YVS1
289150,S8EZW6
289160,S8EWU7
289170,S8F365
289180,A0A125YMW5
289190,S8G865
289200,S8EWV1
289210,S8EZX0
289230,S8EWV6
289240,S8EZX5
289250,A0A125YZ79
289290,S8GHJ5
289300,S8G878
289310,S8EWW4
289320,A0A125YW65
289330,S8F383
289340,S8GHJ9
289350,A0A125YI39
289360,S8EWW9
289370,A0A125YV45
289380,S8F388
289490,S8GHK7
289510,S8G895
289520,S8EWX4
289530,A0A125YMW1
289540,S8EZZ7
289550,S8GHL4
289560,A0A125YFB2
289570,S8EWX9
289580,S8F003
289590,A0A125YNL2
289600,A0A125YQI4
289610,S8G8A4
289615,S8EWY3
289620,A0A125YXF9
289630,S8F3A0
289640,S8GHM5
289650,A0A125YIU8
289660,S8EWY7
289670,A0A125YI10
289680,A0A125YY17
289690,A0A125YJ40
289700,S8GHN0
289710,S8EWZ1
289730,S8F3B1
289740,S8GHN6
289745,S8G8B7
289750,A0A125YNY5
289760,S8F021
289770,A0A125YND4
289780,S8GHP0
289790,S8G8C0
289800,A0A125YFZ6
289810,S8F024
289820,S8F3B9
289830,A0A125YIM1
289860,A0A125YWC1
289870,A0A125YKS8
289880,S8GHQ1
289890,S8G8D0
289900,S8EX10
289910,S8F033
289920,S8F3C8
289930,S8GHQ6
289940,S8G8D4
289950,S8EX22
289960,S8F036
289970,S8F3D1
289980,S8GHR2
289990,S8G8D8
290000,S8EX27
290005,S8F038
290010,S8F3D5
290020,S8GHR7
290030,A0A125YIW7
290040,A0A125YP71
290160,S8F3E1
290170,S8GHS2
290180,S8G8E7
290190,S8EX36
290200,A0A125YGZ5
290225,S8GHS6
290240,S8G8F1
290250,S8EX40
290260,S8F052
290270,S8GHT0
290280,S8F3F0
290290,S8G8F6
290300,S8EX43
290310,S8F057
290330,S8F3F6
290340,S8GHT5
290460,S8G8G0
290570,S8EX47
290580,A0A125YIX1
290600,A0A125YS60
290605,S8EX51
290610,S8F067
290620,S8F3G6
290630,S8GHU6
290640,S8G8G9
290645,S8EX54
290650,S8F073
290660,S8F3H0
290670,S8GHV2
290678,S8G8H3
290700,S8EX63
290720,S8F3H5
290730,S8G8H6
290840,S8F082
290850,A0A125YRT3
290860,S8GHW2
290870,A0A125YWU9
290880,S8EX72
290890,S8F089
290900,S8F3I4
290910,S8GHW9
290920,S8G8I7
290923,S8EX76
290930,S8F3J1
290940,S8GHX4
290950,S8G8J0
290960,S8EX81
290970,A0A125YGM8
290980,A0A125YFZ0
290990,S8GHX9
291000,S8G8J4
291005,A0A125YXN0
291010,S8F0A7
291020,S8F3J9
291030,S8GHY4
291040,A0A125YPI5
291050,S8EX88
291080,A0A125YP75
291090,S8G8K3
291120,S8EX91
291130,S8F0B9
291140,S8F3L0
291150,S8GHZ4
291160,A0A125YZF4
291170,S8EX95
291180,S8F0C5
291300,A0A125YZA5
291310,A0A125YW44
291320,S8G8L1
291330,A0A125YM76
291340,S8F0D1
291350,S8F3M0
291580,A0A125YRL9
291590,A0A125YZI4
291600,S8EXA3
291620,S8F0D6
291630,A0A125YFC4
291640,A0A125YN71
291650,S8G8L9
291660,S8EXA7
291670,A0A125YM03
291680,A0A125YTJ1
291690,S8GI13
291800,A0A125YHK6
291810,A0A125YQ97
291820,S8F0E9
291830,A0A125YTG2
291840,A0A125YND9
291850,A0A125YL32
291860,S8F0F3
291880,S8EXB5
291890,A0A125YMF8
291900,A0A125YGC7
291910,A0A125YXK9
291920,A0A125YZA8
291930,A0A125YWS3
291940,S8F3P7
291950,S8GI31
291960,S8G8N6
291980,S8F0G4
292000,S8F3Q2
292010,A0A125YL74
292020,S8G8P0
292035,S8EXC6
292055,S8F0H0
292080,S8GI40
292100,A0A125YGH1
292110,S8EXD2
292120,A0A125YQ79
292130,A0A125YU06
292140,S8GI44
292150,S8G8P9
292160,S8EXD6
292170,S8F0I2
292190,S8F3R9
292200,S8GI49
292220,S8G8Q2
292235,S8EXE1
292245,S8F0I8
292250,S8F3S3
292260,A0A125YFL6
292270,S8G8Q6
292275,S8EXE7
292280,A0A125YK01
292300,S8G8R0
292310,S8GI59
292320,S8EXF2
292325,S8F0K1
292330,S8F3T4
292335,S8GI64
292340,S8G8R2
292350,S8EXF7
292360,S8F0K6
292375,S8F3T9
292390,S8GI69
292600,A0A125YTS6
292610,S8F483
292920,A0A125YFW3
292935,S8FCT1
292950,A0A125YMU5
292960,A0A125YW29
292975,A0A125YQR9
293000,A0A125YIU9
293010,A0A125YJ62
293040,A0A125YM87
293050,A0A125YUQ7
293060,A0A125YSA5
293170,A0A125YHL3
293180,A0A125YZM4
293190,A0A125YFF2
293200,A0A125YFG4
293220,A0A125YN96
293230,A0A125YK91
293240,A0A125YUY3
293250,S8FFQ3
293252,A0A125YXZ4
293258,S8F9P1
293260,S8GLG5
293280,A0A125YWH1
293300,A0A125YH22
293310,A0A125YU12
293320,S8GVI5
293330,A0A125YZF8
293340,A0A125YKE2
293350,A0A125YWM7
293360,A0A125YR47
293368,A0A125YKH3
293372,S8GJW4
293380,A0A125YLW9
293390,A0A125YRJ4
293400,A0A125YRZ2
293410,A0A125YJT2
293420,A0A125YQB7
293425,A0A125YHT3
293430,A0A125YHH8
293440,A0A125YRE1
293450,A0A125YQH8
293460,A0A125YQT5
293470,A0A125YZ07
293480,A0A125YLI8
293490,A0A125YJL8
293500,A0A125YJ24
293510,A0A125YUF2
293520,A0A125YT72
293540,A0A125YQW3
293550,A0A125YSG0
293560,A0A125YVI5
293570,S8GVG0
293580,A0A125YPK5
293590,A0A125YFZ8
293600,A0A125YP57
293610,A0A125YRM5
293620,A0A125YJ97
293630,A0A125YPX6
293660,A0A125YJH0
293670,A0A125YM38
293680,A0A125YZ53
293690,A0A125YS70
293700,A0A125YI09
293710,A0A125YUP6
293720,A0A125YFL8
293730,A0A125YY95
293740,A0A125YMH6
293760,A0A125YHB0
293770,A0A125YKR8
293780,A0A125YPH9
293790,A0A125YXV1
293800,A0A125YIR2
293810,A0A125YZ38
293820,S8F9K1
293830,A0A125YLP0
293840,S8GVD8
293850,A0A125YIX3
293860,A0A125YK72
293870,A0A125YIY3
293890,S8GLA8
293900,A0A125YR89
294010,A0A125YUK2
294020,S8FCJ9
294030,A0A125YN66
294040,A0A125YHM7
294050,A0A125YPH7
294060,A0A125YWL9
294180,A0A125YUK7
294190,A0A125YR83
294200,A0A125YWK7
294210,A0A125YJ78
294220,A0A125YZN7
294225,A0A125YIE8
294230,A0A125YK92
294240,A0A125YHS6
294250,A0A125YFJ0
294260,A0A125YKP0
294270,A0A125YJ53
294280,S8GVB8
294285,A0A125YTS1
294290,A0A125YKE4
294300,A0A125YI78
294310,A0A125YKA8
294320,A0A125YW89
294330,A0A125YRE5
294340,S8FFI1
294350,A0A125YTI6
294360,A0A125YRG5
294370,A0A125YN10
294380,S8GVB0
294390,A0A125YQD5
294400,A0A125YVA5
294410,S8F9G5
294420,A0A125YX88
294430,S8GVA6
294440,A0A125YK25
294550,S8FCG7
294560,A0A125YK14
294570,A0A125YLX4
294585,A0A125YFD4
294595,A0A125YUP3
294600,A0A125YZ23
294610,S8F9F6
294620,S8GL66
294630,A0A125YIN7
294640,A0A125YNJ1
294670,A0A125YLN3
294680,A0A125YTW3
294690,A0A125YG69
294700,A0A125YM10
294710,A0A125YVJ3
294720,S8FFF9
294730,A0A125YLT4
294740,A0A125YYT1
294750,A0A125YMK3
294760,A0A125YVD9
294770,A0A125YN22
294780,A0A125YWG3
294785,A0A125YKS5
294790,A0A125YPS8
294800,A0A125YKL3
294805,A0A125YN77
294808,A0A125YYI6
294812,A0A125YVN6
294820,A0A125YWR9
294830,A0A125YGN6
294840,A0A125YMR1
294850,S8FCD7
294860,A0A125YFV2
294870,A0A125YL49
294880,A0A125YML6
294890,A0A125YHC1
294898,A0A125YRM8
294902,A0A125YMY7
294920,S8GL40
294930,A0A125YW80
294940,A0A125YJS2
294960,A0A125YSJ2
294970,A0A125YSB8
294980,A0A125YGY3
294990,A0A125YGD1
295000,A0A125YMM9
295010,A0A125YSZ7
295030,A0A125YUS5
295035,A0A125YG03
295040,A0A125YVL8
295050,A0A125YWN0
295060,A0A125YW06
295070,A0A125YVK6
295080,A0A125YZ30
295090,A0A125YXC4
295100,A0A125YXF5
295105,A0A125YNF2
295110,A0A125YN32
295125,S8FFC5
295130,A0A125YPG2
295140,A0A125YM96
295300,A0A125YXH6
295310,A0A125YJN0
295320,S8GKW1
295330,A0A125YWN3
295340,A0A125YYY9
295350,A0A125YXT9
295360,A0A125YNR8
295370,A0A125YJ93
295380,A0A125YRX8
295390,S8FC92
295400,S8FF90
295410,S8GV22
295420,A0A125YIK6
295430,A0A125YIW5
295440,A0A125YT69
295450,A0A125YRV3
295460,A0A125YHZ0
295590,A0A125YR53
295600,A0A125YR42
295610,A0A125YJZ4
295620,A0A125YS07
295630,A0A125YYL4
295640,A0A125YLE1
295650,A0A125YFC5
295658,S8GV32
295662,S8GKY5
295680,A0A125YFJ2
295685,A0A125YKV2
295690,A0A125YN54
295710,S8GV37
295720,A0A125YP64
295730,A0A125YLG1
295740,A0A125YJT9
295760,A0A125YQF6
295770,A0A125YRI5
295850,A0A125YQM1
295910,A0A125YXJ3
295920,A0A125YTL2
295935,A0A125YW49
295945,A0A125YJ49
295970,A0A125YT19
295980,A0A125YPN1
295990,A0A125YI13
295995,A0A125YP51
296000,A0A125YU53
296010,A0A125YNS4
296015,A0A125YWT9
296020,A0A125YS74
296121,S8F938
296231,S8F612
296340,S8GRE9
296640,S8G453
296950,S8GU57
297060,S8GJT7
297065,S8F896
297070,S8FBC4
297080,S8FEB3
297090,S8GU63
297100,S8GJU2
297110,S8F8A0
297120,S8FBD0
297130,A0A125YFD9
297140,S8GU68
297150,S8GJU5
297160,S8F8A4
297170,A0A125YFY0
297180,S8FEB8
297190,S8GU72
297210,S8GJV0
297220,S8F8A8
297230,S8FBD8
297245,S8FEC1
297270,S8GU77
297280,S8GJV5
297290,S8F8B3
297320,S8GU80
297330,S8GJW0
297340,S8F8B7
297350,S8FBE6
297360,S8FEC7
297400,S8GU89
297410,S8GJW9
297420,S8F8C6
297430,A0A125YLE7
297460,S8GJX1
297465,S8F8C9
297470,S8FBF7
297480,S8FEE0
297500,S8FBF9
297510,S8GUA4
297520,A0A125YQC7
297530,S8F8D7
297640,S8FEE8
297643,S8FBG3
297647,S8GUA9
297650,S8GJY7
297680,A0A125YMP8
297690,S8GJZ2
297700,S8GUB5
297710,S8F8E6
297720,S8FBG9
297725,A0A125YUJ1
297730,A0A125YVV5
297745,S8GJZ6
297760,S8F8F0
297770,S8FBH3
297780,S8FEG4
297790,S8GUC5
297800,S8GK01
297810,A0A125YGW7
297820,A0A125YTK5
297830,S8FEG9
297840,S8GUD1
297845,A0A125YGA9
297850,A0A125YQ20
297870,S8FBI0
297880,A0A125YME4
297890,S8GUD6
297900,S8GK08
297910,S8F8G1
297920,A0A125YHR9
297925,S8FEH9
297940,S8GUE1
297960,S8GK12
297970,A0A125YW18
297980,A0A125YJA0
298010,S8FEI7
298020,S8GUE5
298030,S8GK18
298040,S8F8G9
298050,S8FBI9
298060,S8FEJ2
298070,A0A125YQ01
298080,A0A125YQ92
298090,S8F8H4
298590,A0A125YN72
298600,A0A125YP43
298610,A0A125YK80
298630,A0A125YS36
298820,S8FD48
298830,S8GIC8
298840,A0A125YKC7
298960,S8F708
298970,A0A125YZE8
298980,S8FD50
298990,A0A125YWS6
299000,S8GID3
299010,S8F713
299015,S8FA09
299020,S8FD55
299030,A0A125YH83
299040,A0A125YM28
299050,A0A125YQZ8
299060,A0A125YQE3
299070,A0A125YUJ7
299080,S8GSS4
299100,S8GIE1
299110,A0A125YNT7
299130,S8FD67
299150,S8GST0
299160,S8GIE5
299168,S8F723
299172,S8FD72
299180,A0A125YR27
299190,A0A125YX97
299200,A0A125YTG8
299210,A0A125YT78
299220,S8FA26
299230,A0A125YLC5
299240,S8GSU3
299250,A0A125YUL4
299260,S8F731
299270,A0A125YR94
299570,A0A125YVM5
299670,S8GAZ0
299780,S8G1N9
299790,S8EWP6
299800,S8ET67
299810,S8EQ47
299820,S8G1N2
299900,S8GAY6
299970,A0A125YGF8
299990,S8EQ43
299995,S8G1M8
300000,A0A125YRB1
300010,S8EWN6
300020,S8ET60
300030,S8EQ41
300040,A0A125YU10
300048,S8GAX4
300052,A0A125YZ73
300055,A0A125YXN2
300060,A0A125YZH4
300070,S8G1L9
300090,S8ET52
300100,B6KV60
300110,S8EQ36
300120,S8G1L7
300130,S8GAW3
300140,A0A125YG45
300150,S8ET47
300160,S8EQ35
300180,S8G1L3
300190,A0A125YTT4
300200,A0A125YP81
300220,S8ET43
300230,S8EQ31
300240,S8G1K9
300250,S8GAV3
300260,S8EWL8
300270,S8ET39
300280,A0A125YHJ7
300290,S8GAU7
300300,S8EWL4
300310,A0A125YWY3
300320,S8EQ26
300330,S8G1K1
300340,S8GAU2
300350,S8EWL1
300360,A0A125YFV4
300370,S8EQ23
300380,S8G1J8
300601,A0A125YUU7
300604,A0A125YLZ7
300606,S8ETV4
300608,A0A125YRZ9
300611,S8FYW9
300612,A0A125YYS7
300613,A0A125YWS1
300615,A0A125YMX7
300618,A0A125YJZ6
300621,A0A125YG38
300631,S8EMJ2
300641,A0A125YFF7
300650,S8ETV8
300660,S8G840
300680,S8FYX7
300690,S8EMJ5
300700,S8ETW6
300780,S8EWK8
300790,S8GAT6
300980,A0A125YZL3
300990,A0A125YWB3
301000,A0A125YIR5
301010,A0A125YRR5
301120,A0A125YTZ3
301130,A0A125YPB0
301140,A0A125YP26
301150,A0A125YJR1
301160,A0A125YIW3
301170,S8GRZ6
301180,A0A125YIZ5
301210,A0A125YHU1
301216,A0A125YZT2
301222,S8F977
301240,S8F693
301250,A0A125YZ98
301260,A0A125YM17
301270,A0A125YK18
301290,A0A125YGX2
301300,A0A125YWH3
301310,S8GRY6
301330,A0A125YJU8
301340,A0A125YX36
301350,A0A125YXW3
301360,A0A125YTV8
301370,A0A125YR08
301380,A0A125YL12
301390,A0A125YLE8
301400,A0A125YME2
301410,A0A125YS91
301415,A0A125YW71
301420,A0A125YIU0
301430,A0A125YK88
301440,A0A125YH30
301450,S8GRX6
301460,A0A125YG19
301470,A0A125YXI8
301480,S8F677
301690,A0A125YLQ6
301890,S8ESK0
301996,A0A125YHQ6
301998,A0A125YR67
302000,S8EMK0
302003,A0A125YNU2
302005,A0A125YX71
302007,A0A125YL10
302009,A0A125YHT8
302050,S8EMK4
302053,S8EQF5
302055,S8FYW6
302057,S8G827
302060,S8ETV0
302150,S8FZ46
302450,S8EMU4
303050,S8EQM8
303450,S8FZ63
304450,A0A125YW39
304460,A0A125YZI9
304470,A0A125YH44
304480,A0A125YRT7
304490,A0A125YVA8
304500,A0A125YXJ4
304520,A0A125YLK0
304630,S8F5D1
304640,A0A125YTH9
304650,A0A125YXC7
304660,A0A125YQ14
304670,A0A125YYU3
304680,A0A125YIN9
304690,A0A125YP63
304700,A0A125YQ37
304710,A0A125YSN1
304720,A0A125YLF1
304730,A0A125YPY8
304740,A0A125YSR3
304750,S8GMX7
304755,S8F2F4
304760,S8GDK9
304770,A0A125YYP2
304870,A0A125YFU3
304880,S8GFZ7
304890,A0A125YXP8
304900,A0A125YW54
304910,S8EYE0
304970,A0A125YUD2
304980,A0A125YFY8
304990,A0A125YQM6
305000,S8GG03
305010,A0A125YY00
305020,S8EVB3
305030,S8EYE9
305040,A0A125YZ95
305050,A0A125YT26
305060,A0A125YFI7
305070,A0A125YZA9
305080,A0A125YIW8
305090,A0A125YJ73
305100,S8GG09
305110,A0A125YS63
305120,S8EVC0
305140,A0A125YU24
305150,S8GG11
305160,A0A125YHE2
305180,S8EVC3
305190,S8EYG0
305200,S8F1N5
305220,S8GG15
305230,S8G6Q4
305240,A0A125YX83
305250,A0A125YZ47
305260,A0A125YS79
305270,S8GG18
305280,A0A125YVG7
305290,S8EVC9
305310,S8EYG8
305320,A0A125YYB5
305330,A0A125YZS3
305340,S8EVD3
305450,S8EYH3
305455,S8F1P7
305460,A0A125YP69
305470,S8G6R7
305480,A0A125YMC0
305485,S8EYH7
305490,S8F1P8
305498,S8GG26
305510,S8G6S2
305520,A0A125YUG3
305530,S8EYI1
305540,S8F1Q2
305560,A0A125YZF6
305570,S8G6S6
305580,S8EVE4
305590,A0A125YR82
305600,A0A125YM69
305610,S8GG32
305620,S8G6S9
305630,S8EVE8
305635,S8EYI8
305640,S8F1R0
305750,S8GG35
305760,S8G6T2
305770,A0A125YYQ3
305780,S8EYJ2
305790,S8F1R5
305800,A0A125YHD9
305810,S8G6T6
305820,A0A125YLY5
305830,A0A125YUA2
305840,S8F1R8
305850,A0A125YMV8
305860,A0A125YQG4
305870,A0A125YH45
305890,S8EYK0
305900,A0A125YLM8
305910,A0A125YFR0
305920,S8G6U3
305930,A0A125YFD7
305940,A0A125YUW2
305950,S8F1S7
305980,S8GG49
306000,S8EVH8
306010,A0A125YIZ6
306020,S8F1T0
306030,A0A125YIG5
306035,S8G6V2
306040,A0A125YPJ5
306050,A0A125YZG7
306060,S8F1T4
306070,A0A125YH23
306080,A0A125YLT5
306190,A0A125YVN5
306195,S8EYM0
306210,A0A125YTY4
306220,A0A125YQ80
306230,S8EVJ3
306250,S8GG63
306260,S8G6W2
306270,S8EVJ8
306280,A0A125YJP8
306290,A0A125YX49
306300,S8GG66
306310,S8G6W7
306320,S8EVK2
306330,S8EYN1
306334,S8F1V0
306350,S8EVK4
306380,A0A125YKU2
306400,S8G6X4
306410,A0A125YMH1
306430,S8F1W0
306440,S8EYP0
306450,A0A125YM48
306455,S8G6X7
306460,S8EVL0
306470,S8EYP5
306480,S8F1W5
306490,S8GG78
306500,S8G6Y2
306510,A0A125YML0
306520,A0A125YGW0
306530,S8F1W9
306540,A0A125YYM7
306550,S8G6Y7
306560,A0A125YIF1
306590,S8GG85
306600,A0A125YLJ2
306610,A0A125YZL5
306620,S8EYQ9
306630,S8F1X8
306640,A0A125YS09
306650,S8G6Z4
306660,S8EVM2
306670,A0A125YY21
306680,A0A125YZG2
306688,S8GG95
306692,S8G6Z9
306700,S8EVM4
306710,S8EYR7
306720,S8F1Z1
306730,A0A125YY82
306860,S8EVH6
306870,A0A125YFH9
306880,S8GD66
306890,S8G418
306895,A0A125YJW3
306900,A0A125YV24
306910,S8EZ46
306920,A0A125YIQ3
306930,A0A125YJD3
306950,S8EVI5
306960,S8EZ50
306970,A0A125YT91
306980,A0A125YN17
307000,S8EVI8
307010,A0A125YP02
307015,S8GD77
307020,A0A125YMY2
307030,A0A125YGH7
307040,S8EVJ1
307045,S8EZ58
307050,S8GD78
307060,S8G432
307070,S8ESJ8
307080,A0A125YRG8
307090,A0A125YU44
307260,S8GD83
307270,A0A125YGT2
307450,A0A125YRT2
307460,A0A125YHS0
307470,S8F573
307480,A0A125YMR5
307570,S8EVM9
307575,A0A125YHB2
307580,S8F1Z4
307603,S8EVN3
307605,A0A125YY07
307610,S8F200
307640,A0A125YT86
307650,S8EYS8
307760,S8EQQ4
307770,S8EU95
307800,S8EMW2
307810,S8EQQ8
307815,S8G8G2
307820,S8EU99
307830,A0A125YYU9
307840,S8EMW4
307850,S8EQR1
307860,S8EUA3
307980,S8G8G7
307990,S8FZA4
308000,S8EMW6
308010,S8EQR6
308020,A0A125YY85
